"","instant","dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","cnt","mean_hires","hour_pred","day_pred","temp_rounded","temp_pred","hum_rounded","hum_pred","year_pred","season_pred","workday_pred","weathersit_pred"
"7065",12600,"2012-06-14",2,1,6,4,0,4,1,2,0.6,0.6212,0.56,0.2537,0,6,6,189.294933716987,-183.193106040747,8.0614287458281,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7066",12602,"2012-06-14",2,1,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836,12,169,181,189.294933716987,-109.183245405299,8.0614287458281,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7067",12603,"2012-06-14",2,1,6,7,0,4,1,1,0.6,0.6061,0.6,0.2836,26,480,506,189.294933716987,20.2606218385686,8.0614287458281,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7068",12605,"2012-06-14",2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239,45,312,357,189.294933716987,27.8899004062358,8.0614287458281,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7069",12607,"2012-06-14",2,1,6,11,0,4,1,1,0.66,0.6212,0.57,0.2537,60,168,228,189.294933716987,20.9481855490681,8.0614287458281,0.7,60.6044253229594,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7070",12610,"2012-06-14",2,1,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836,84,214,298,189.294933716987,50.2491468875471,8.0614287458281,0.7,60.6044253229594,0.5,6.67149009129869,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7071",12611,"2012-06-14",2,1,6,15,0,4,1,1,0.74,0.6667,0.48,0.2985,111,213,324,189.294933716987,59.973831416185,8.0614287458281,0.7,60.6044253229594,0.5,6.67149009129869,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7072",12613,"2012-06-14",2,1,6,17,0,4,1,1,0.72,0.6667,0.48,0.2239,117,750,867,189.294933716987,271.820829829811,8.0614287458281,0.7,60.6044253229594,0.5,6.67149009129869,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7073",12615,"2012-06-14",2,1,6,19,0,4,1,1,0.7,0.6515,0.48,0.2537,96,483,579,189.294933716987,122.614840719103,8.0614287458281,0.7,60.6044253229594,0.5,6.67149009129869,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7074",12616,"2012-06-14",2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,84,351,435,189.294933716987,38.2859486359542,8.0614287458281,0.7,60.6044253229594,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7075",12617,"2012-06-14",2,1,6,21,0,4,1,1,0.64,0.6061,0.65,0.1642,67,270,337,189.294933716987,-22.5067563770855,8.0614287458281,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7076",12619,"2012-06-14",2,1,6,23,0,4,1,2,0.62,0.6061,0.69,0.1642,36,136,172,189.294933716987,-100.297396771174,8.0614287458281,0.6,38.2875704441151,0.7,7.17255397102485,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7077",12620,"2012-06-15",2,1,6,0,0,5,1,1,0.6,0.5909,0.73,0.1642,26,68,94,189.294933716987,-135.023747276309,6.57721126897779,0.6,38.2875704441151,0.7,7.17255397102485,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7078",12621,"2012-06-15",2,1,6,1,0,5,1,1,0.58,0.5455,0.78,0.194,9,42,51,189.294933716987,-157.619258041311,6.57721126897779,0.6,38.2875704441151,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7079",12623,"2012-06-15",2,1,6,3,0,5,1,1,0.56,0.5303,0.83,0.1642,2,3,5,189.294933716987,-176.811994084441,6.57721126897779,0.6,38.2875704441151,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7080",12624,"2012-06-15",2,1,6,4,0,5,1,1,0.56,0.5303,0.83,0.1642,1,13,14,189.294933716987,-183.193106040747,6.57721126897779,0.6,38.2875704441151,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7081",12625,"2012-06-15",2,1,6,5,0,5,1,1,0.54,0.5152,0.88,0.1045,2,31,33,189.294933716987,-168.255909326743,6.57721126897779,0.5,9.70992835427652,0.9,-36.9262319700655,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7082",12628,"2012-06-15",2,1,6,8,0,5,1,1,0.6,0.5909,0.69,0.1642,44,609,653,189.294933716987,168.00627110229,6.57721126897779,0.6,38.2875704441151,0.7,7.17255397102485,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7083",12630,"2012-06-15",2,1,6,10,0,5,1,1,0.64,0.6212,0.57,0.1642,56,160,216,189.294933716987,-19.670873566611,6.57721126897779,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7084",12635,"2012-06-15",2,1,6,15,0,5,1,1,0.72,0.6515,0.39,0.194,107,270,377,189.294933716987,59.973831416185,6.57721126897779,0.7,60.6044253229594,0.4,20.6514475184918,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7085",12636,"2012-06-15",2,1,6,16,0,5,1,1,0.72,0.6515,0.37,0.194,132,426,558,189.294933716987,128.995882609544,6.57721126897779,0.7,60.6044253229594,0.4,20.6514475184918,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7086",12637,"2012-06-15",2,1,6,17,0,5,1,1,0.74,0.6515,0.37,0.2836,125,698,823,189.294933716987,271.820829829811,6.57721126897779,0.7,60.6044253229594,0.4,20.6514475184918,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7087",12639,"2012-06-15",2,1,6,19,0,5,1,1,0.7,0.6364,0.42,0.1642,98,369,467,189.294933716987,122.614840719103,6.57721126897779,0.7,60.6044253229594,0.4,20.6514475184918,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7088",12640,"2012-06-15",2,1,6,20,0,5,1,1,0.68,0.6364,0.44,0.194,89,296,385,189.294933716987,38.2859486359542,6.57721126897779,0.7,60.6044253229594,0.4,20.6514475184918,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7089",12641,"2012-06-15",2,1,6,21,0,5,1,1,0.66,0.6212,0.5,0.1045,83,250,333,189.294933716987,-22.5067563770855,6.57721126897779,0.7,60.6044253229594,0.5,6.67149009129869,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7090",12643,"2012-06-15",2,1,6,23,0,5,1,1,0.62,0.6212,0.53,0.2537,46,176,222,189.294933716987,-100.297396771174,6.57721126897779,0.6,38.2875704441151,0.5,6.67149009129869,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7091",12645,"2012-06-16",2,1,6,1,0,6,0,1,0.56,0.5303,0.56,0,16,79,95,189.294933716987,-157.619258041311,0.178738950629814,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7092",12647,"2012-06-16",2,1,6,3,0,6,0,1,0.56,0.5303,0.6,0.0896,8,19,27,189.294933716987,-176.811994084441,0.178738950629814,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7093",12651,"2012-06-16",2,1,6,7,0,6,0,1,0.54,0.5152,0.68,0.194,10,68,78,189.294933716987,20.2606218385686,0.178738950629814,0.5,9.70992835427652,0.7,7.17255397102485,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7094",12652,"2012-06-16",2,1,6,8,0,6,0,1,0.58,0.5455,0.64,0.1642,47,157,204,189.294933716987,168.00627110229,0.178738950629814,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7095",12654,"2012-06-16",2,1,6,10,0,6,0,1,0.64,0.6212,0.47,0.194,139,296,435,189.294933716987,-19.670873566611,0.178738950629814,0.6,38.2875704441151,0.5,6.67149009129869,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7096",12655,"2012-06-16",2,1,6,11,0,6,0,1,0.66,0.6212,0.39,0.1642,213,353,566,189.294933716987,20.9481855490681,0.178738950629814,0.7,60.6044253229594,0.4,20.6514475184918,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7097",12656,"2012-06-16",2,1,6,12,0,6,0,1,0.68,0.6364,0.41,0.1045,254,349,603,189.294933716987,64.623985201932,0.178738950629814,0.7,60.6044253229594,0.4,20.6514475184918,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7098",12657,"2012-06-16",2,1,6,13,0,6,0,1,0.72,0.6515,0.34,0.1642,293,324,617,189.294933716987,66.1902147978645,0.178738950629814,0.7,60.6044253229594,0.3,4.90872102927088,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7099",12660,"2012-06-16",2,1,6,16,0,6,0,2,0.72,0.6515,0.37,0.1045,238,304,542,189.294933716987,128.995882609544,0.178738950629814,0.7,60.6044253229594,0.4,20.6514475184918,42.1163800808878,5.2577969816757,2.1370743605406,-2.01663270456385
"7100",12662,"2012-06-16",2,1,6,18,0,6,0,2,0.72,0.6515,0.37,0.2239,256,315,571,189.294933716987,238.653214431161,0.178738950629814,0.7,60.6044253229594,0.4,20.6514475184918,42.1163800808878,5.2577969816757,2.1370743605406,-2.01663270456385
"7101",12665,"2012-06-16",2,1,6,21,0,6,0,2,0.64,0.6212,0.5,0.2239,98,192,290,189.294933716987,-22.5067563770855,0.178738950629814,0.6,38.2875704441151,0.5,6.67149009129869,42.1163800808878,5.2577969816757,2.1370743605406,-2.01663270456385
"7102",12666,"2012-06-16",2,1,6,22,0,6,0,1,0.62,0.6212,0.53,0.2985,91,189,280,189.294933716987,-56.4508090167471,0.178738950629814,0.6,38.2875704441151,0.5,6.67149009129869,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7103",12667,"2012-06-16",2,1,6,23,0,6,0,1,0.6,0.6212,0.53,0.2985,49,134,183,189.294933716987,-100.297396771174,0.178738950629814,0.6,38.2875704441151,0.5,6.67149009129869,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7104",12669,"2012-06-17",2,1,6,1,0,0,0,1,0.56,0.5303,0.6,0.1642,21,67,88,189.294933716987,-157.619258041311,-12.7492381871949,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7105",12670,"2012-06-17",2,1,6,2,0,0,0,1,0.56,0.5303,0.56,0.0896,19,55,74,189.294933716987,-166.275656608553,-12.7492381871949,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7106",12672,"2012-06-17",2,1,6,4,0,0,0,1,0.54,0.5152,0.64,0.0896,2,16,18,189.294933716987,-183.193106040747,-12.7492381871949,0.5,9.70992835427652,0.6,11.3161242527334,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7107",12674,"2012-06-17",2,1,6,6,0,0,0,1,0.52,0.5,0.72,0.1045,7,16,23,189.294933716987,-109.183245405299,-12.7492381871949,0.5,9.70992835427652,0.7,7.17255397102485,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7108",12675,"2012-06-17",2,1,6,7,0,0,0,1,0.52,0.5,0.72,0.0896,18,30,48,189.294933716987,20.2606218385686,-12.7492381871949,0.5,9.70992835427652,0.7,7.17255397102485,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7109",12677,"2012-06-17",2,1,6,9,0,0,0,1,0.56,0.5303,0.68,0.1642,91,183,274,189.294933716987,27.8899004062358,-12.7492381871949,0.6,38.2875704441151,0.7,7.17255397102485,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7110",12678,"2012-06-17",2,1,6,10,0,0,0,1,0.58,0.5455,0.64,0,148,288,436,189.294933716987,-19.670873566611,-12.7492381871949,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7111",12679,"2012-06-17",2,1,6,11,0,0,0,1,0.62,0.6212,0.57,0.1045,196,350,546,189.294933716987,20.9481855490681,-12.7492381871949,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7112",12680,"2012-06-17",2,1,6,12,0,0,0,1,0.62,0.6212,0.57,0,260,355,615,189.294933716987,64.623985201932,-12.7492381871949,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7113",12681,"2012-06-17",2,1,6,13,0,0,0,1,0.64,0.6212,0.53,0.1642,267,347,614,189.294933716987,66.1902147978645,-12.7492381871949,0.6,38.2875704441151,0.5,6.67149009129869,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7114",12682,"2012-06-17",2,1,6,14,0,0,0,1,0.64,0.6212,0.53,0,255,327,582,189.294933716987,50.2491468875471,-12.7492381871949,0.6,38.2875704441151,0.5,6.67149009129869,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7115",12683,"2012-06-17",2,1,6,15,0,0,0,1,0.66,0.6212,0.5,0.2239,203,260,463,189.294933716987,59.973831416185,-12.7492381871949,0.7,60.6044253229594,0.5,6.67149009129869,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7116",12684,"2012-06-17",2,1,6,16,0,0,0,1,0.66,0.6212,0.54,0.2985,240,340,580,189.294933716987,128.995882609544,-12.7492381871949,0.7,60.6044253229594,0.5,6.67149009129869,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7117",12687,"2012-06-17",2,1,6,19,0,0,0,1,0.64,0.6212,0.53,0.1642,146,244,390,189.294933716987,122.614840719103,-12.7492381871949,0.6,38.2875704441151,0.5,6.67149009129869,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7118",12689,"2012-06-17",2,1,6,21,0,0,0,1,0.62,0.6212,0.57,0.194,76,170,246,189.294933716987,-22.5067563770855,-12.7492381871949,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7119",12691,"2012-06-17",2,1,6,23,0,0,0,1,0.58,0.5455,0.64,0.194,29,79,108,189.294933716987,-100.297396771174,-12.7492381871949,0.6,38.2875704441151,0.6,11.3161242527334,42.1163800808878,5.2577969816757,2.1370743605406,7.65827939577592
"7120",12692,"2012-06-18",2,1,6,0,0,1,1,1,0.56,0.5303,0.73,0.2537,12,28,40,189.294933716987,-135.023747276309,-7.80393066770263,0.6,38.2875704441151,0.7,7.17255397102485,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7121",12694,"2012-06-18",2,1,6,2,0,1,1,1,0.54,0.5152,0.77,0.2239,3,6,9,189.294933716987,-166.275656608553,-7.80393066770263,0.5,9.70992835427652,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7122",12697,"2012-06-18",2,1,6,5,0,1,1,3,0.52,0.5,0.83,0.1343,1,22,23,189.294933716987,-168.255909326743,-7.80393066770263,0.5,9.70992835427652,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,-55.2474463615831
"7123",12699,"2012-06-18",2,1,6,7,0,1,1,3,0.52,0.5,0.94,0.2239,10,135,145,189.294933716987,20.2606218385686,-7.80393066770263,0.5,9.70992835427652,0.9,-36.9262319700655,42.1163800808878,5.2577969816757,-1.00334705329519,-55.2474463615831
"7124",12701,"2012-06-18",2,1,6,9,0,1,1,2,0.54,0.5152,0.83,0.2239,28,222,250,189.294933716987,27.8899004062358,-7.80393066770263,0.5,9.70992835427652,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7125",12703,"2012-06-18",2,1,6,11,0,1,1,2,0.54,0.5152,0.88,0.1642,25,96,121,189.294933716987,20.9481855490681,-7.80393066770263,0.5,9.70992835427652,0.9,-36.9262319700655,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7126",12704,"2012-06-18",2,1,6,12,0,1,1,3,0.56,0.5303,0.78,0.1343,29,139,168,189.294933716987,64.623985201932,-7.80393066770263,0.6,38.2875704441151,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,-55.2474463615831
"7127",12706,"2012-06-18",2,1,6,14,0,1,1,2,0.58,0.5455,0.68,0.194,59,160,219,189.294933716987,50.2491468875471,-7.80393066770263,0.6,38.2875704441151,0.7,7.17255397102485,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7128",12709,"2012-06-18",2,1,6,17,0,1,1,2,0.6,0.5909,0.73,0.194,54,669,723,189.294933716987,271.820829829811,-7.80393066770263,0.6,38.2875704441151,0.7,7.17255397102485,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7129",12710,"2012-06-18",2,1,6,18,0,1,1,2,0.62,0.6061,0.69,0.1642,47,595,642,189.294933716987,238.653214431161,-7.80393066770263,0.6,38.2875704441151,0.7,7.17255397102485,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7130",12711,"2012-06-18",2,1,6,19,0,1,1,2,0.62,0.5909,0.73,0.0896,52,411,463,189.294933716987,122.614840719103,-7.80393066770263,0.6,38.2875704441151,0.7,7.17255397102485,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7131",12714,"2012-06-18",2,1,6,22,0,1,1,2,0.62,0.5909,0.73,0.1642,21,143,164,189.294933716987,-56.4508090167471,-7.80393066770263,0.6,38.2875704441151,0.7,7.17255397102485,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7132",12716,"2012-06-19",2,1,6,0,0,2,1,2,0.6,0.5758,0.78,0.1642,5,30,35,189.294933716987,-135.023747276309,0.466791607530132,0.6,38.2875704441151,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7133",12717,"2012-06-19",2,1,6,1,0,2,1,2,0.6,0.5758,0.78,0.1642,1,13,14,189.294933716987,-157.619258041311,0.466791607530132,0.6,38.2875704441151,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7134",12718,"2012-06-19",2,1,6,2,0,2,1,2,0.6,0.5758,0.78,0.1343,1,14,15,189.294933716987,-166.275656608553,0.466791607530132,0.6,38.2875704441151,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7135",12719,"2012-06-19",2,1,6,3,0,2,1,2,0.6,0.5758,0.78,0.1045,1,7,8,189.294933716987,-176.811994084441,0.466791607530132,0.6,38.2875704441151,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7136",12722,"2012-06-19",2,1,6,6,0,2,1,2,0.6,0.5758,0.78,0.1045,9,152,161,189.294933716987,-109.183245405299,0.466791607530132,0.6,38.2875704441151,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7137",12725,"2012-06-19",2,1,6,9,0,2,1,1,0.64,0.6061,0.73,0.0896,40,288,328,189.294933716987,27.8899004062358,0.466791607530132,0.6,38.2875704441151,0.7,7.17255397102485,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7138",12729,"2012-06-19",2,1,6,13,0,2,1,1,0.74,0.6818,0.58,0.1343,69,203,272,189.294933716987,66.1902147978645,0.466791607530132,0.7,60.6044253229594,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7139",12730,"2012-06-19",2,1,6,14,0,2,1,1,0.76,0.7121,0.58,0.1045,61,166,227,189.294933716987,50.2491468875471,0.466791607530132,0.8,76.8733648829459,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7140",12732,"2012-06-19",2,1,6,16,0,2,1,1,0.8,0.7576,0.55,0.2239,48,286,334,189.294933716987,128.995882609544,0.466791607530132,0.8,76.8733648829459,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7141",12733,"2012-06-19",2,1,6,17,0,2,1,1,0.8,0.7576,0.55,0.194,86,725,811,189.294933716987,271.820829829811,0.466791607530132,0.8,76.8733648829459,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7142",12734,"2012-06-19",2,1,6,18,0,2,1,1,0.8,0.7576,0.55,0.1642,91,704,795,189.294933716987,238.653214431161,0.466791607530132,0.8,76.8733648829459,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7143",12736,"2012-06-19",2,1,6,20,0,2,1,1,0.8,0.7576,0.55,0.2537,59,399,458,189.294933716987,38.2859486359542,0.466791607530132,0.8,76.8733648829459,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7144",12737,"2012-06-19",2,1,6,21,0,2,1,1,0.76,0.7121,0.62,0.1642,37,239,276,189.294933716987,-22.5067563770855,0.466791607530132,0.8,76.8733648829459,0.6,11.3161242527334,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7145",12738,"2012-06-19",2,1,6,22,0,2,1,1,0.72,0.697,0.79,0.0896,51,240,291,189.294933716987,-56.4508090167471,0.466791607530132,0.7,60.6044253229594,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7146",12741,"2012-06-20",2,1,6,1,0,3,1,1,0.68,0.6364,0.79,0.194,7,20,27,189.294933716987,-157.619258041311,5.91367535123775,0.7,60.6044253229594,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7147",12742,"2012-06-20",2,1,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642,1,5,6,189.294933716987,-166.275656608553,5.91367535123775,0.7,60.6044253229594,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7148",12744,"2012-06-20",2,1,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896,1,6,7,189.294933716987,-183.193106040747,5.91367535123775,0.7,60.6044253229594,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,7.65827939577592
"7149",12746,"2012-06-20",2,1,6,6,0,3,1,2,0.64,0.5758,0.89,0.0896,9,156,165,189.294933716987,-109.183245405299,5.91367535123775,0.6,38.2875704441151,0.9,-36.9262319700655,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7150",12747,"2012-06-20",2,1,6,7,0,3,1,2,0.66,0.5909,0.89,0,20,444,464,189.294933716987,20.2606218385686,5.91367535123775,0.7,60.6044253229594,0.9,-36.9262319700655,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7151",12748,"2012-06-20",2,1,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045,43,600,643,189.294933716987,168.00627110229,5.91367535123775,0.7,60.6044253229594,0.8,-7.9856781972704,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
"7152",12749,"2012-06-20",2,1,6,9,0,3,1,2,0.72,0.697,0.74,0,40,276,316,189.294933716987,27.8899004062358,5.91367535123775,0.7,60.6044253229594,0.7,7.17255397102485,42.1163800808878,5.2577969816757,-1.00334705329519,-2.01663270456385
